filename,split
85132e9e4845f5bcde9845a534e3539d.npy,train
85d43d7d406dc53ee5757f36364dce23.npy,val
86645b7401ef0c117daef697b477df61.npy,train
86655e2e2bc936303ead3e3508e297a7.npy,train
867b97a878cfcfdee7290937a7b14e50.npy,train
869947bd3a2cdbaa79cff5aabbacdb47.npy,train
87756e8e550a7f76eac85067794a3fa4.npy,train
87cda2dc43d093eacff158d935b863c4.npy,train
8881bd7e11291f2fb04c9981a4309c7d.npy,train
8885c7af2da9bdd5fe10201d4caa19ad.npy,train
888621d11e3dfb6d834b0d4c9e928c42.npy,train
88a20c51e013b6ff82e5005ca4822259.npy,train
8979863109ce13018e51393dc0bab678.npy,train
899618a0708691837e8b653ea43bb88d.npy,train
89baaad74db690dc7f40be83f5013805.npy,train
89e6ea9488e1c56d12708e49cd32bd8b.npy,train
8a63fc70f5febad2b62d0de5369bad68.npy,train
8a8d2f035813d71e81502806a8aa81e6.npy,val
8a8f4838ed9dfca818fc2beb9d5484c4.npy,train
8aa2c4d088ee2973b285cc8cdc686c7c.npy,train
8aedf5fe9d56275386f2a0dfd94edc92.npy,train
8b2362bc81c2007547c69169bff71553.npy,train
8b55cc779a65805d7d274f06dddeb9ec.npy,train
8b91eece89a53d31cb3cb63ab257d012.npy,val
8c4114560d5f7bf115e19cadc3347140.npy,train
8c47b0ca207c36eef698748bab12716e.npy,train
8c8924e41abdc17c8237b48d786ae56f.npy,train
8ca80f10b47bf5842404d2f8ae0e184c.npy,val
8caeb20e11fc36d5d957555efcf10b5c.npy,train
8cb7cb359cb4ae3ca1a63401545e1ed8.npy,train
8cc5a1c0a361bfd1185706704347c8c8.npy,val
8cdaf4cb04b35dad8971e27707c7ed44.npy,train
8ce700c7394a9086fdff728bbc479dbb.npy,test
8dc1e179fe49d3c53a428234b0c72003.npy,val
8e0ed40fbd943832b1b812a9fb0228f7.npy,train
8e2332efd7ab707f5693017d9eaab438.npy,train
8e24a740516121bd1ac97d0922a61ddd.npy,train
8e8951120e48361a8089526aad80a4fc.npy,test
8e8f35106a739e6bc9a04a39b99c86f0.npy,test
8ec66600833d7787e42771e7d2b989a5.npy,test
8f041807a0b7ea6d793ee7dbf726c045.npy,val
8f8c538bea27aa926eb19889b6043109.npy,test
8fe8d8d3c649d260692e085bb62b20fa.npy,test
90540ca1bc503e45257c987b331b78fd.npy,test
906132f9df8b4d47f5ec98a8fae5edf0.npy,train
906a059aa7229b94a7716b9f7d585d6f.npy,train
90762c8b16fca9be0dca1cc2c701e637.npy,train
9222ac83127c100c5865d157e7c3d690.npy,train
9256cc62e29a7d8443903e2be9b62973.npy,train
926c3722a36ac4e8a1c561d451adcd84.npy,train
92812f1db03895cc174c8568437b9c5a.npy,val
930b2e2f6217b1de213a22bd82834d9a.npy,val
937d0958bce8826c37b274f0db8f921c.npy,train
939ef33c2ce1a2d47338dcbeae0b5076.npy,train
93a10df80770c85ce38b779cabdc9957.npy,val
941d7f1b4cef411de7f2788aef54b708.npy,train
9424b487ac500929f9aded3890a3d79a.npy,train
94519ea2f218d3031e42f517f0e6149a.npy,train
94760482af28165347178eb853b06fd6.npy,train
94d15c6cf5c888fe144f00247e968d6a.npy,train
95091e62042440dfd2e5bf4ec879e7d0.npy,train
95308e9abdc2e9f962da6abbf3940b77.npy,train
953927feed7079abe49c937896049df1.npy,train
9542987aae80677fc1a3467f1f50d45c.npy,train
9555a0b7d8f3d9575650306b778dc1de.npy,train
95cf61697a038153a0dbcb54bcdaa627.npy,train
9694f3d515c8bd4011ceccc52e3a2419.npy,train
96c2edd998f4fd912a853e4f2e75a77e.npy,train
976acab848a0097a6ec3e075e6e0a088.npy,train
97b9b55f611ffade7aed70f073630a31.npy,test
97e26036c9b3d77e46df8cc44808d9bd.npy,train
97fb454b9b4b33a5f4ccd6f614873717.npy,train
9821cdaa9554ae8e06432f567c85cd94.npy,train
9840269fcf20e9363f160bd281d38106.npy,train
9843a94473b91bebe02fb5495994f318.npy,train
99db7b99aaef14e9046ad97057465f6b.npy,train
99e8ba7c13fe8fd8491cadbc42888be1.npy,train
9a161060c6c8b81abbfdbede1c80ae97.npy,test
9a3d5844d5a2113a99f2d204b7c3d67e.npy,train
9a44024fef0dc8a8342477566d4b89ae.npy,train
9a8a86fc683948322adb221a4af2f15d.npy,train
9ac7c6a2f38f5749b4d6553fa569d650.npy,train
9ae455af45784385f9c20d52fb79f390.npy,train
9b03da898c12bfbd03c6b15decc788be.npy,train
9bdb7afa263b6022d95233baa58c9d1d.npy,val
9c0fd5cf644f0959ad98cf076e058a32.npy,val
9c1a0b89e68d3654f06440f0e43cc479.npy,val
9c67f6b672a9d6a2612b4f2cfadcaeeb.npy,train
9c6979c89984cbcce2eed6d67e5b23a4.npy,train
9c8908bd39da910eea9880da3b7b63f0.npy,val
9ca7960efa2c9f7a12f793abeca765ea.npy,train
9d1ab0c09df34620a1dfdea9ed5e2e0e.npy,test
9d51bcd55851765538fb5d0ed05a59a1.npy,train
9d883ce8c1039c9c6089161d45145b35.npy,train
9db912042f5cca8ac09efd157eef99df.npy,train
9db916403871a82e82119d7bddbd6fb6.npy,train
9e1601de49738e653782a116a5db113e.npy,val
9e4d79e2e6ccff057124182568c60986.npy,train
9e4de3d85df7fa203445bf1aacdf2628.npy,train
9e790c2d28f14adbc89120daaa15c5a2.npy,train
9e91fe35c2ea3446674e8a2b7c6abd44.npy,train
9e93d4f61b8fbe0b4585cfafdabb0276.npy,val
9ea7e150cef9cf5f3b984ce782eddadc.npy,train
9ecf7dd220aaa4eed05595aabae6ea2a.npy,train
9efccf75e62e4f6d06123095363493dc.npy,val
9f075c7af38d83a4aeabc8c71415e6ac.npy,train
9f263e6e4b56ec828d4d42d697124dd2.npy,train
9f2eb9150e8d725cc19ba665df7f8c60.npy,train
9f890d013fe5bd2951827d61937227ef.npy,train
9fa6c574192bd1ff292350d992aea92f.npy,val
9fd1aab65510b2febed749aaa81e5d38.npy,train
9fee295f49375785bdbd1ab9b0d78d7c.npy,train
a00c41e356d305d7a9a5a913e8c7390f.npy,train
a02a072502d0192e37b7d8fcaaf4e3d7.npy,train
a045f8016b617289c756d03e134a78a7.npy,val
a05e0b0b6b38ebaf2510f466bec64bd4.npy,train
a08c27a447209982ddf3e2d0bd5e5ba8.npy,val
a0f2a46dae498d0bf4dd72fc482fab4e.npy,val
a128a8f54c34cfbea361b82f44fac794.npy,val
a133418728f074df448687898f270121.npy,val
a154352fd6e01f033b82a1ed4f392ec4.npy,train
a17b8e241bc3ff83f25af7fb52da6e5b.npy,train
a183bb071c5124f9dcf9e6e46558dfdf.npy,val
a1974201b0ba311c568abb2dbe630388.npy,test
a19bbf328c30a340df916c2d38b53362.npy,test
a1d01959de8af7949ed67d7c26d37363.npy,val
a210db05c87c8368a665b9ba518c2ddc.npy,train
a23a883b0046ff37d1c1c85699fe3d85.npy,train
a24c085b484d39e06aadab720454d9c5.npy,train
a2cfc7fd15c191c8a61f87c47097522c.npy,train
a3014d6c04b582697c34524014a1635b.npy,train
a316a9a51f251e7978cb517b8bbd9cb3.npy,val
a322e13acd6941889c24dc4e4b23792a.npy,train
a32472d114e28ebdba9c7dbd0238a34c.npy,train
a3e7cba244712035917d8822893ecb8c.npy,train
a4983f72428db7011942c63a710a7ff2.npy,train
a4c89371bc02c4505004693f7840000b.npy,val
a4dd3189958de1ef6c0b3c7a6dfe3717.npy,train
a4e023a28a0d58e3c666669cd79e3389.npy,test
a4eb54eda3a808b7fc162d2489d551f3.npy,train
a505c87956661af77cb2843c94c11db0.npy,test
a54dcf79b225d0f905291d56767f4603.npy,train
a5a92308ac652d0b902b80fefea9df06.npy,train
a5c6b112215e9ca1ad5258ef63b21c2e.npy,train
a64a310dfa11e5f537d3e3b63f17353e.npy,train
a668f99472b44514e97bdc35a077c706.npy,train
a6847a4fc22840a14fd9caf3be4380e1.npy,train
a6bfcfb2e0fe77a227e3438f4cf9cfb2.npy,train
a73bf13f6d976257799fc9d617f3b3db.npy,val
a7d158093ff886b28c0f31a42baba2db.npy,train
a7e08bb6011bdadb67011d4ff21032f6.npy,train
a7f1874699ea29d9d909c758559280a5.npy,test
a833f6e401e41f4d2dd954e0b3453675.npy,train
a910e59dec8e109f3abd00c638afdb16.npy,val
a98b2f94ee3e32ad30713bee260d7bba.npy,train
a99b8cb51a1457f0be4b65af566e3ec1.npy,train
a9c07b00302a73fa5c93ee5239e4803e.npy,train
a9e2f2e96ab757e221100ef0a4c42143.npy,train
aa04700c0ebfabbb9a051d3e6bb6a807.npy,test
aa16c9c4b7227ff2e52420015d25b8bc.npy,train
aa340471773e0d829d300c6420d963db.npy,val
aa9daf8220cebf99566094379a35f1e9.npy,train
ab19016309af7d14bc340075088428b8.npy,train
ab776feaf4f9661cb6cb7203edf8b8f6.npy,test
aba3447ea9284cb572318940534507ea.npy,train
abafd53483b1eb59e9c9c910c8648b0c.npy,train
ac42deae39c41330569a2220c966765e.npy,train
adb5d08fce702e46f4c8e57c92f21821.npy,val
adbdcdb323a65de261cedc71891b98d5.npy,val
ae10517091556c337dd25fb6094dce44.npy,train
ae784e54c1673a1266d19b36518f4e11.npy,train
aec2751bbaa3cd32bf693bc3edeeacaa.npy,train
aef410cb182fb97d57e67844828476fc.npy,train
af272d4a47bcb37ea764b8fe068668d4.npy,train
af28a96f7dab88fe67f3659e9a0bf929.npy,train
af7bcfe3bef3e82cc02b869ef8c57ee7.npy,val
afa1539b6dbf775cc9144bd00c7bed61.npy,test
afaf137fad105c0100dd05372255926a.npy,test
b01d59177889da80b6622d892fc12a74.npy,test
b0e1bf4eb4222f8ccdcebf3728d928b0.npy,test
b10d14e970ceaa82ce19d77f2eb55d77.npy,train
b16ec5c393af03a65ea6d3385364bd70.npy,train
b17912a86571df139821aace208e8ab2.npy,train
b1f21405d350cd970142057f0c1ae28e.npy,train
b2093729a6182281a04ee2627ac02f9d.npy,train
b241deb8e7711631b3a2f7104767fb48.npy,train
b2844e7c1f9ce9e425274acd68b66e7f.npy,val
b2a453424212c59b17c29035c0fff7ae.npy,train
b2b3c4b7748011ad29a4433be0008023.npy,train
b2fbce3fcff82e11d8fc13e7b7a5367f.npy,train
b3271a4eb463a9de4fc2866a121fd6b5.npy,train
b35418d8f01388f3b72ce1c13481c680.npy,train
b371800f2832f991b3f684bc83958d14.npy,train
b3dd158aaf4f11330f04acbb39677c44.npy,train
b3f10d97a74bbf7716db79249be18787.npy,train
b46b2e3c91f4600356d92fcd7e99e60c.npy,train
b497cae436ddc0b102c36b15f775fba2.npy,test
b4d3681d42a52dab2b83efc237a13ebc.npy,val
b50665909e6a08a0b1c3696d02807899.npy,train
b52f03c3d40a08a2fd5c910510337930.npy,train
b568456c85d696cc22d5a487178d9fcb.npy,train
b577c4df620ada9022042ae1de7ce314.npy,test
b5992b47bfb95ffbbd6baa6291a8c7b8.npy,val
b59d532f8cda9ebc1379bf22f6b14f12.npy,test
b5a4588cdd58b2d9a86d520b9ec1f169.npy,val
b5e278f7a12fe0529b9248e8640c3ca0.npy,train
b652726b0ffa745dc67b58ffb847c39f.npy,test
b67d77dd2d2aae21d5ddd187bafe4741.npy,train
b69924f6dc3f89de97ec23b6b90f9cb6.npy,train
b6e24e1d96ecafcd7c56e87f1f29d8f1.npy,train
b856f2a041bd9bdc16b9197fe2c5f33f.npy,val
b858b9def11a4dc97445340a32713cc9.npy,train
b86802ff2b5e53fe37027a964057c3bb.npy,val
b8b5bbd3e5c1061606cd093b97a34e52.npy,train
b8da76748e07f83da801275872ecebab.npy,train
b95872596915cf39b7ff472fa3f580fd.npy,val
b97d117cbe1050976bb7a4c0027035bc.npy,val
b984b099bbdef051afa9a6c9d06152e4.npy,train
b98619fcc7a96469457da57a8d2ae6a5.npy,train
b9a36fe90ffbe072429eafe45e13a0b3.npy,val
ba3fadf66b6f05460263f134d99d441c.npy,train
ba567a56fad24a05af3e82003183d5ed.npy,val
ba80fa69886d791dd8a4101360c646f5.npy,train
baaab46e878ca865e8e2915b7f72f691.npy,train
baab404077eeac1588d89a32cd11099f.npy,test
bb5d9ca6cf4e115de0139ba144ad5164.npy,test
bb5ed01cba73c09d171d466394910929.npy,train
bb65af54bd8c87ab97050f3fb8c159f9.npy,train
bc6bf3c1370e13caab854b87e32b0248.npy,train
bcba835b45edbacaa10d58e2c4a8d317.npy,val
bce4e51561ec10683cf8d2d20223750b.npy,train
be2314f073c1a91efdb99b3c41f57e44.npy,train
be74de5dd007b036e41c2a1b835eb12b.npy,train
befa1c706747ff1f4710057674189cfd.npy,train
bf0350b4ef742bc835ef7f92e0f49b36.npy,train
bf23e6e63e23601a474fbf5be7e541bf.npy,train
bf8cacb2aa6686245a5dbcc7d1d58a75.npy,train
bf96b38bb9447a3952d8092ad249fd9c.npy,val
bfb5126fcfe929b480e2087a72a27722.npy,train
bfe0909aa1b8f87933b17a087f39c487.npy,train
c01b33ad83d6de265d793309492e333f.npy,test
c05665aca27bbc30a2bf200e5398526f.npy,train
c06b2c55766cd432e81524d2632338b7.npy,val
c0c56f25a3ab6b5d3ce6ebebd0bc147b.npy,val
c0fc2f39d34f8f4a66fc6849c9cc47e4.npy,train
c1f0d36674fbec3f94666489cef2aa15.npy,val
c22121d56c77486e068f6b6bacf32249.npy,test
c23a6142dbe8e5ec31fce50f36a821a1.npy,val
c240ddd59a9fcc3840bf8b35d330da29.npy,test
c31046d5819cb1a4fbd0aaa767f9880b.npy,test
c346014f8eae8aba3bd3dd6e99655b7b.npy,train
c3bcf7b3a640674b92f1b9c78bc83708.npy,train
c4513f5dfd084681ed2d0c24e85b9cf7.npy,test
c4550f92ff5a77bbaa7f8c3e24dc97eb.npy,test
c4cd05bac32daa87f03266c36594a1b3.npy,train
c53979e25867058d82e1b6ad83461377.npy,train
c53b7dcfbe9dbfbe751121eff356b3c9.npy,test
c5655c8a5ea6cd53b3919f06e6a579fd.npy,train
c592e23331424bf7bc61ed9968347bd9.npy,train
c5a307eb0bc77aecf62ecde10d8188ae.npy,test
c5c68b2ad2fab19ef2e9b4ccfdbfc77c.npy,train
c606f27d7de56a51e9652287c9c26b01.npy,val
c616788f085d16d396464aac8f60b027.npy,val
c6aa3fa9772492e811248374e6cc54ab.npy,train
c7c82388d938f3d97c4290b03112e631.npy,train
c7cfe766fc866a0e22a08b6d072faee4.npy,val
c931b2ca9cee26f4dc2dac45e7e70e21.npy,train
c968f934fd760166ee5a6023508de2d5.npy,train
ca4578c655eb235c081a87bf84032a32.npy,test
ca46056ae21bb01eea74f0f2ae5cdf26.npy,train
ca5e42107f1d8842e331f8705c08e423.npy,train
ca7b49bea1135d399a201d47116fc262.npy,val
ca9b5e54ffe135dc0893f156418baaf3.npy,val
cad16f2fc761ab1de0ace32cd19d7424.npy,train
cade30290c9b9cd9986930aafb8fa291.npy,train
cafedd4d18bdbc84bc875c8ccfee3c88.npy,train
cb31dd45a5d9ec48a3102d6f48c687b3.npy,train
cb553d3074ecad595ecf8f8de184a91f.npy,train
cb9954c3aa87b52e7d2c635899d63292.npy,train
cbca3385c81f96a5d95cb5036aea0a0d.npy,train
cbf90a0ebed5e548a315c700d4b8d6ca.npy,val
cc032182f1736417f57f3f3f7d32f4bc.npy,val
cc456b34e4d803e1e75af95b84d2e9fb.npy,test
ccb68acc58378223f9d27c8f15d17d61.npy,val
cccc0fb21346ef23c3d6eeaee8ba27ec.npy,train
ccd984644b66a64fd58981d5697c0ac4.npy,train
cce1b056a079589c9f2e3786e3a0c130.npy,train
ccfa981453fb07e3855c45251d92ea3d.npy,train
cd34ac85334f2ce4a5db5c544bb67f0c.npy,train
cd53c5cc4f77d79d186cb92ba31766a8.npy,test
cd61050c999ca4a853ab0cc349483727.npy,train
cd771ab51668d2926ae0707767a76f94.npy,val
cd78dc147c53edb3ed7e5a142200cb6b.npy,test
cd83517e62828ae3df1d8e05af6a6dad.npy,train
cd86a5fbcc982327dcf18af70b27d317.npy,train
cd8e906d7d3629384ca9241140132bca.npy,test
ce45b29e08dbe029890a114faf77a10f.npy,val
ce79dc44c1c0fb2b40f61691148f061e.npy,train
cef00e18b14fbbc06265533539a6a957.npy,test
cf2c19032bcca4602f7f386a2a854b3a.npy,train
cf57359cd8603c3d9149445fb4040d90.npy,train
cf8c4276903275187dfe253369814f60.npy,train
cf91649f141f9643b0e6d84472b91cad.npy,train
cfdf693e2d961d857dd7b97d2ccd57f8.npy,train
d037a745a68770c7272c953fc5902fa9.npy,train
d096ef284f42b4eb95e9991f36b1e76d.npy,train
d19f652aa6c7072f6889afaabcb12b9f.npy,train
d227e6c7c7ccb5e65686557f6ef25c41.npy,train
d241687a3e68ebc7bc796bcf5d92cd7a.npy,test
d27faf61de0b1455758dbc1a2ca14bef.npy,train
d2c7c3470b9e67c0c57becff53ee61e6.npy,train
d2f3098ba96a0acf20549d01cf5c0527.npy,train
d37b8044425196c65f34294d92e5446f.npy,val
d3eebc6aebbab1251be79c8bf4e0b85e.npy,train
d41325ee8471bee449805920daad3c5d.npy,train
d4770114878acc34138f156e8699dc7b.npy,test
d4ed6cbd704436ca97281b62c5b39df1.npy,test
d52ae17b582761d5b51d71530de02954.npy,test
d5303ec2d4e84d24da8c8accaefb8f3a.npy,train
d5954c9e3f7a67362b0849eb86186e80.npy,val
d5a5048f228aebadafdf545ac285342b.npy,train
d5cd12e92cff4e7aa16c28004bc3c917.npy,train
d5f13d7a5f5c0d3396e520b0e63aeade.npy,train
d604100bbd30bacfbd3f04320405abf3.npy,val
d60b1c886e1f8824a68e2655bb9fd3f3.npy,val
d618dbbb3948ac0fa399b6191354c4fa.npy,val
d69f38690eeae9be176b08104070a60d.npy,train
d6f44b8d782a224aafd7d813c268f71f.npy,train
d6fe9d359dbe07919933eef818bda7c5.npy,train
d738bc35605711d4ccf3a72b2b616512.npy,train
d7410a9571ef5902acbd85ce54bbfb0a.npy,val
d7709c8707bfa69335405d12f83c2833.npy,train
d79940c3eae7a04e31cdc127be2a6c9d.npy,val
d79c02c91042d441136a807882113abd.npy,test
d80c86845393832c0f5ca20e9f51a9ad.npy,val
d848920dd8f12ecf6dc78ab7e76f6e4a.npy,train
d852e5308314fc0f6013963bf65cf038.npy,train
d8cd57bc01d14d43119512d2ba5ed88a.npy,test
d91330a714a241b8605840e4d91b5f80.npy,train
d9d7020a149164e55609639a1ec96a32.npy,test
d9f7b21ad27c073b5d2256a54801bcbd.npy,train
da092ce173b086014123bddbfccf89c4.npy,train
daa3fbc92ed21aba31eae09efb7b0895.npy,train
daacd0c187aedb2756976c381bc6e572.npy,train
db583d98de7ec8e5feec8b42867c2a4b.npy,train
db8d613e37ceb1ba489ed38d6c792ccd.npy,train
dba98d6316bb28127c44998b4e3b09f6.npy,val
dbaaed9f67fcfda2378b3ed5a1f13430.npy,train
dbf5425f53adc0d1973407265429a43b.npy,test
dcd8d7816ba777f7fd6047465cbdc58b.npy,train
dd56172dbbb24f2a546f1b9017a4951c.npy,train
dd69fbc2dc287519b27ae1a5cc8cd610.npy,val
ddec352527e4f0fa38d8aa72e6944bfd.npy,test
de01754dbb1f951a8e048bc18fccb2a6.npy,train
de1384509b3a6d99e7cf62465b109ba1.npy,train
de368d865553d85e563d6f404a42103e.npy,test
de6d7f59c6df88d3e0faf4db27f0ac7b.npy,train
df16accc0be1e429f01c9bcfeeb5abd3.npy,test
df18c04ec902312de88173f0c0430547.npy,train
df35769acbf49410196d3d7cc3c5657b.npy,train
dff0209711468b7c614a62cf8af3cca0.npy,train
e01b8b3120a01a9fc17e4ac09db1f26d.npy,train
e0354f512ade381abd3135884d4298ad.npy,train
e08eee6d9fc3068dfce2909ce8b8eaf3.npy,val
e0b6304673a014fcbc3a61d014537d0f.npy,val
e12b8872d22fed1634f5918bf22469a4.npy,val
e1b9d2d103719eecc6a7ff63ac83eb0b.npy,val
e278ef2ba85d3124ccc9301fd9b943bb.npy,val
e295b13e693c6a46b7361a21f87ca122.npy,train
e2cf64f05a5542042c65fc37bd28b09a.npy,train
e2f0f2e141b4bebb2be626222ed32018.npy,train
e33ecd46a628b7003b7ca6c05cc70ad4.npy,train
e3f7fd541591b62f87c0c6dd22a6468b.npy,train
e444488e22cd08ea84de63b3121d3e4f.npy,train
e45e59e1276ffc2cb7b2eae3b51ee210.npy,test
e472fffb9f637a5326fd8c24fe7143ab.npy,val
e48f71288f9c341cf9f8708b9c047391.npy,train
e4c0c938360ff4c97e67918d54ce25bc.npy,train
e4dbf6d6daec32d0adb827ca41966a68.npy,train
e4efc8817abed0736045a6140a8a4659.npy,train
e4f5cc6447983b424729297fb07f3b61.npy,train
e53d8b11f0cae23defbd276a86ec513a.npy,train
e580748878504b49d27e8f690ed6a7fa.npy,val
e67cd6178333006e4953b5b9cefdac40.npy,val
e6bae95627b136b35015b055c062ce56.npy,train
e6ce8c833b97feb081dafa1a94baf240.npy,train
e721f6baa72be971b691d9f20dc2394c.npy,train
e76a1f5c13c0877cff88afcfde1ddaad.npy,train
e7e844767cb3cbbd4c1bb50f89e5c5d1.npy,train
e875c5c1b8c7ff51f415d02716885a1b.npy,train
e947377475e7a48f22fd82b1b7c1452b.npy,val
e9b38339f0b02201ce03e0b458c1e5e1.npy,train
e9c5153129a6c2da35422007990bb7e6.npy,val
ea02e5378aa3c2f8d7f466e90b3c1d5a.npy,train
ea0b55cb136d381974e349da8e54e2c1.npy,train
ea38684037544d0ab4b077a0961d7c86.npy,train
ea50ca7f710229cc1456f83cae237cb5.npy,val
eb8333144daa360e224e7e66153f400f.npy,train
ebe5a8940e5545defb042ab59c83f94a.npy,train
ec203b30e4114b5646445a478f0b6380.npy,train
ec81a1ed4ffdd6312a6fffff69e42f78.npy,train
ecb51e54c280792e568a16f1242f623d.npy,train
ece15050b17f923d4778801c87a819f6.npy,train
ed6fcf3c3aa3822e804d74275f6c62f0.npy,train
ede3afa7ac9f12be6b6ab7452c3b66e5.npy,train
ee12cf68fcc23496ca8600e52b6c72d7.npy,val
ee3cfd4c2116ef19c973e5e5df2b4fa6.npy,val
ee4c5d5e10c6521f43adb0e5fec8334c.npy,train
ee7f832fea09a78abec81a631f8bc902.npy,val
ef192e6a19f2233608ad62b8edc1e7dc.npy,val
f028e08175932849a765590b821ce072.npy,train
f04c862c217677ef3b9a1f24cde81a9c.npy,train
f0e893d3c472252a098863a665e603a0.npy,train
f10ff7f0efdefff30dba94304f1f5077.npy,train
f1b4657a7c3fb3c875cd2a3f4504ed0e.npy,test
f1cde27fdf218bba636a0547c7ddb09a.npy,train
f2d146f43801bce61fb5a28729ee332c.npy,train
f2db1577a034e5e353709eb92fc774c1.npy,train
f2de442d8681ab074af315d9c82f0d65.npy,train
f2e8467119724d2bc34f397703b2a6b7.npy,train
f329538c0144bb57ffb9ce648a7ad89c.npy,train
f383d955f53307954170cdf2ed6de1b5.npy,val
f3ba33040dcb31b308dc4a429ffe68a1.npy,train
f420788763b9b3f8dbc3fda2f3fd71d8.npy,train
f46396e66121e9ca8813cfa5e0811ac3.npy,train
f4f5cd580cdf3cd48ca8fc14580e2288.npy,train
f51c8cf7eb143f40a8be25427d5b0cf5.npy,train
f52c6e67fa54d530202252e0aeea3466.npy,train
f54ba699be7b7860befa9def5a612b1a.npy,train
f55aed27147216aef0fb227d54ea2046.npy,train
f5839f03c574a3003fb7f26733e880d7.npy,val
f585f327189d9cbdb61b81fdb6736cc3.npy,train
f5c0c5397474ece0f20054bd8098658a.npy,test
f5d9b71388883e24a6751e7da3edffc2.npy,train
f5fa8ef8ee0ca1cda6972567b8d1562d.npy,val
f60ab4a728e89eee41ba0b2dafabff06.npy,val
f61776e9048e4521943696d851726118.npy,train
f6a1df872047d5df7c0ca15d4262a297.npy,train
f6b77c0646615296db0e75b90788f7ae.npy,train
f713fae32abe5419c9f95f386a6a2108.npy,test
f76078a57f9590df47503084d4c8e018.npy,train
f785431a0d3c3b7676b5e16184648f30.npy,train
f7b512cb80efd7d5e631a251d5838960.npy,train
f7ddcabfc8edbb335f20fb20d57c92bd.npy,train
f7fc7ca3bd3f0e607783e124e5ecd404.npy,train
f81b1c8f0c0ea263da82476518a765a6.npy,train
f841045c9d09c218d18a107dce9f263c.npy,train
f8de0dc89f8b70442b7c876da0b0e42b.npy,train
f8fe82975e4c8b7116e568913e9f764a.npy,train
f93ef4542ed04aaca186d0cf6d84236e.npy,val
f97e650418d898b250734a192fa9ff7f.npy,train
f98de0d104d2bf67e174b13188a7ba8c.npy,train
f9e4a6e73603af96b0fab4482fe692f8.npy,train
fa127c234472a0505fafc418051ed2ab.npy,test
fa727e00dcefdf79358129fcbb3d07e5.npy,train
fb076edc7f80717839dd20aac18aed81.npy,train
fb113aab9aca7e91d56f0b304e33251e.npy,train
fb4b1bd5f16374972b327fff22e02ae5.npy,test
fb54c9390f69533d462de57819e369cf.npy,val
fb568dab470826e66443acec81a2e30e.npy,test
fb63c477e260862e245f882659ad9bbc.npy,train
fbcb6e85a072ee2cd691251bc2732b7f.npy,train
fbdb5fbffc33f6e681327e364931366d.npy,train
fc5547338277ddcffdcfb308e8e413b9.npy,train
fc74b17055e97a049a746b57900c1e45.npy,val
fca36ffab4ca4126f704877628844e80.npy,train
fd0fc3a27d0c1f7ec825d2bd03842c85.npy,train
fda5a152f628c0db685240141d4d3f0e.npy,train
fdc26ecdf14de6064a305ff7b862ead4.npy,train
fdcc838fc0a7fdb6f202c5a6eb61b056.npy,test
fe26aee79315660278a8600b86abfa22.npy,train
fe3ff4517cb5821aa1d9913e6e7517ad.npy,train
fed8fc119f62cf93c550d4c12af76f26.npy,train
ff2bff51bffca8aad6de2e9ba3aee259.npy,test
ff2f8f31cc48fe8de451f4905b53f0ae.npy,train
ffce180f296526fc7488864978f3019a.npy,train
ffdbbc9b82d081f79f62616f8ba3f422.npy,train
